Mon Nov 06 13:23:14 +0000 2023,1.72152E+18,Atap Stasiun LRT Jabodebek Bocor Wamen BUMN: Itu Biasa https://t.co/9NdP49ySNz,0,0,0,1,in,388190238,1.72152E+18,IDNTimes,https://twitter.com/IDNTimes/status/1721518605488304218
Mon Nov 06 13:06:49 +0000 2023,1.72151E+18,@Marshalll_D @kerendi_ @jalur5_ @lrtjabodebek Wkwkwk,0,0,0,0,in,1.32037E+18,1.72082E+18,riesgo_altair,https://twitter.com/riesgo_altair/status/1721514474572828675
Mon Nov 06 13:05:13 +0000 2023,1.72151E+18,LRT Jabodebek Beroperasi Penuh Stasiun KRL Diserbu Penumpang https://t.co/hkoDajQb4T,0,0,0,1,in,47596019,1.72151E+18,liputan6dotcom,https://twitter.com/liputan6dotcom/status/1721514070615183469
Mon Nov 06 12:55:31 +0000 2023,1.72151E+18,@KeretaCepatID @DamriIndonesia @KAI121 More videos from business class @KeretaCepatID  Kedatangan di Padalarang yg disambut keramaian pax (bandingin vs Tegalluar rame mana..) akselerasi lewat tunnel bersisian trek dengan tol Japek &amp  MBZ (ga guna lau mobil kebut2-an vs Whoosh 😛) dan ketemu LRT Jabodebek di Bekasi https://t.co/HH85Wa8cK2,0,1,7,38,in,38119728,1.7215E+18,fauzibijak,https://twitter.com/fauzibijak/status/1721511628678807914
Mon Nov 06 12:37:35 +0000 2023,1.72151E+18,LRT Jabodebek Beroperasi Penuh Stasiun KRL Diserbu Penumpang https://t.co/0H69G8BCUU,0,0,0,1,in,47596019,1.72151E+18,liputan6dotcom,https://twitter.com/liputan6dotcom/status/1721507116396212293
Mon Nov 06 12:31:25 +0000 2023,1.72151E+18,@lrtjabodebek min mohon info dong dari Stasiun Ciracas menuju Stasiun Halim bagaimana rute nya ya?,0,0,0,0,in,1246186363,1.72151E+18,mifthaaul,https://twitter.com/mifthaaul/status/1721505564474384532
Mon Nov 06 12:30:18 +0000 2023,1.72151E+18,Penumpang KRL disebut melonjak sejak terintegrasi dengan LRT Jabodebek. #bisnisupdate #update #bisnis #text https://t.co/HW4d5fokTd,1,0,2,7,in,7.59693E+17,1.72151E+18,kumparan,https://twitter.com/kumparan/status/1721505284370362728
Mon Nov 06 12:28:47 +0000 2023,1.7215E+18,@mifthaaul Untuk rute tersebut merupakan area pelayanan dari LRT Jabodebek informasi tersebut dapat langsung di konfirmasi melalui akun @lrtjabodebek ya kak. Terima kasih 🙂,0,0,0,0,in,8.46895E+17,1.7215E+18,lrtjkt,https://twitter.com/lrtjkt/status/1721504901690511486
Mon Nov 06 12:28:43 +0000 2023,1.7215E+18,@mifthaaul Halo kak selamat malam. Mohon maaf kak kami adalah LRT Jakarta melayani rute Pegangsaan Dua hingga Velodrome saja yang merupakan operator berbeda dengan LRT Jabodebek.,0,1,0,0,in,8.46895E+17,1.7215E+18,lrtjkt,https://twitter.com/lrtjkt/status/1721504886431572339
Mon Nov 06 12:19:37 +0000 2023,1.7215E+18,Wamen BUMN sebut kebocoran atap Stasiun LRT Jabodebek Cawang jadi bahan evaluasi. https://t.co/m9AWAxtHrm,1,0,0,1,in,23343960,1.7215E+18,kompascom,https://twitter.com/kompascom/status/1721502594827505779
Mon Nov 06 12:09:35 +0000 2023,1.7215E+18,KCI: Saat LRT Jabodebek Beroperasi Volume Penumpang KRL Naik hingga 35 Persen https://t.co/ShG3lX5xqj #TempoBisnis,0,0,0,0,in,18129942,1.7215E+18,tempodotco,https://twitter.com/tempodotco/status/1721500071978836159
Mon Nov 06 12:07:02 +0000 2023,1.7215E+18,lrt jabodebek waktu nunggunya gila bgt euy udh kyk krl nambo. ketinggalan semenit yg selanjutnya 🤣🤣🤣🤣🤣 hrs nunggu sejam bgt??? https://t.co/3WQEyTzl7G,0,2,0,0,in,1.01006E+18,1.7215E+18,exclushif,https://twitter.com/exclushif/status/1721499430258700663
Mon Nov 06 10:49:40 +0000 2023,1.72148E+18,@jalur5_ Semoga masalahnya segera terselesaikan dan LRT Jabodebek kembali beroperasi normal. 🚆,0,0,0,0,in,1.65545E+18,1.71716E+18,luminaryvoyage,https://twitter.com/luminaryvoyage/status/1721479961188716682
Mon Nov 06 10:30:00 +0000 2023,1.72148E+18,Berkurang Lagi LRT Jabodebek Kini Hanya Operasikan 8 Trainset https://t.co/nycZA69jJr,0,0,0,0,in,9.44181E+17,1.72148E+18,inewsdotid,https://twitter.com/inewsdotid/status/1721475011477745729
Mon Nov 06 10:30:00 +0000 2023,1.72148E+18,Berkurang Lagi LRT Jabodebek Kini Hanya Operasikan 8 Trainset https://t.co/HD5I0lhama,0,0,0,2,in,132078023,1.72148E+18,officialinews_,https://twitter.com/officialinews_/status/1721475008730640595
Mon Nov 06 10:29:50 +0000 2023,1.72147E+18,Anggota Komisi VI DPR RI Amin Ak mendesak Badan Pemeriksa Keuangan (BPK) mengaudit proyek LRT Jabodebek untuk memastikan penyebab buruknya kualitas trainset LRT Jabodebek.  https://t.co/obqTIbXZXA #bpk #AminAk #LRTJabodebek #masalahLRTJabodebek,0,0,0,0,in,1.18369E+18,1.72147E+18,gemaposID,https://twitter.com/gemaposID/status/1721474966074569205
Mon Nov 06 10:08:28 +0000 2023,1.72147E+18,@rizkidwika emamg paling bener beli dari jepang/cina/korea 😂. jauh bgt kualitas lrt jakarta sama lrt jabodebek,0,0,0,0,in,1.07033E+18,1.72097E+18,hugeduckk,https://twitter.com/hugeduckk/status/1721469590004465917
Mon Nov 06 10:06:29 +0000 2023,1.72147E+18,@bawango @jalur5_ @lrtjabodebek cintai produk dalam negeri meski produknya begini,0,0,0,0,in,1.07033E+18,1.72082E+18,hugeduckk,https://twitter.com/hugeduckk/status/1721469090190258334
Mon Nov 06 09:00:55 +0000 2023,1.72145E+18,@_caessa_ @biasalahanakmud @jalur5_ @lrtjabodebek @__rrcm 😭,0,1,0,0,qme,271995688,1.72082E+18,virpisries,https://twitter.com/virpisries/status/1721452590406537516
Mon Nov 06 08:01:56 +0000 2023,1.72144E+18,KCI LRT Jabodebek LRT Jakarta BI OJK Bank penyedia eMoney di Indonesia: Tap kartu cepet jalan cepet atau lari sambil tap itu buat apa?,0,1,0,0,in,1.20404E+18,1.72144E+18,suicakaado,https://twitter.com/suicakaado/status/1721437747091738895
Mon Nov 06 07:47:18 +0000 2023,1.72143E+18,PT Kereta Api Indonesia (Persero) atau KAI sudah memperbaiki atap bangunan penghubung Stasiun LRT Jabodebek Cawang yang jebol imbas tingginya curah hujan Sabtu (4/11) malam WIB. #MostUpdate1058 https://t.co/qGNSEp1W3l,0,0,0,1,in,85805755,1.72143E+18,most1058,https://twitter.com/most1058/status/1721434066950787363
Mon Nov 06 07:10:00 +0000 2023,1.72142E+18,Keluhan Penumpang LRT Jabodebek Masalah Waktu Tunggu Lama Tak Kunjung Usai  Waktu tunggu LRT Jabodebek masih 30 menit hingga 1 jam. Para penumpang pun mengeluh karena masalah ini tak kunjung selesai. detikers ada yang merasakannya juga?  &gt &gt  https://t.co/jveLvhOGuJ  #detikcom,1,2,3,5,in,69183155,1.72142E+18,detikcom,https://twitter.com/detikcom/status/1721424677162320000
Mon Nov 06 07:06:16 +0000 2023,1.72142E+18,@obor_oddiebor @myhppylittlepil @jalur5_ @lrtjabodebek Kyknya konsorsium bumn (cmiiw),0,0,0,1,in,8.17598E+17,1.72082E+18,yahee_r,https://twitter.com/yahee_r/status/1721423739085336808
Mon Nov 06 06:37:28 +0000 2023,1.72142E+18,Jabodebek memiliki Layanan LRT yang semakin memudahkan mobilitas penduduk. Bagi Anda yang ingin menggunakan LRT berikut panduan lengkapnya termasuk rute dan tarif. https://t.co/xLRtdS2BFr,0,1,0,5,in,18129942,1.72142E+18,tempodotco,https://twitter.com/tempodotco/status/1721416489255997564
Mon Nov 06 06:33:41 +0000 2023,1.72142E+18,Akhir-akhir ini sejumlah penumpang LRT Jabodebek mengeluhkan waktu tunggu yang panjang. Bahkan para penumpang terpaksa menunggu kereta LRT hingga hampir satu jam. Berikut pantauan tim lapangan CNN Indonesia. https://t.co/ns6OyEQkD6 https://t.co/GXv3Pi3FxA,0,0,0,0,in,3306771829,1.72142E+18,CNNIDdaily,https://twitter.com/CNNIDdaily/status/1721415539828871572
Mon Nov 06 06:25:14 +0000 2023,1.72141E+18,lrt jabodebek stop bikin gw nangis,0,0,0,0,in,9.14324E+17,1.72141E+18,namjoonasi,https://twitter.com/namjoonasi/status/1721413413728026639
Mon Nov 06 06:23:33 +0000 2023,1.72141E+18,Stasiun LRT Jabodebek dan Kereta Cepat Sama-Sama Kebocoran https://t.co/vpex1ScicE,0,0,0,0,in,1.33079E+18,1.72141E+18,bisnisindo_id,https://twitter.com/bisnisindo_id/status/1721412989440737368
Mon Nov 06 06:22:46 +0000 2023,1.72141E+18,Mulai Sabtu 16 September 2023 LRT Jabodebek melakukan penambahan jadwal perjalanan LRT Jabodebek guna memenuhi peningkatan kebutuhan pengguna jasa LRT Jabodebek. #LRTTambahJumlahPerjalanan https://t.co/VBFfBOM0yr,0,0,0,0,in,1.64276E+18,1.72141E+18,electrizen_tab,https://twitter.com/electrizen_tab/status/1721412793717715381
Mon Nov 06 06:09:29 +0000 2023,1.72141E+18,Bola dioper ke @lrtjabodebek.,0,0,0,0,in,57588682,1.72141E+18,qieta,https://twitter.com/qieta/status/1721409447061545054
Mon Nov 06 05:58:18 +0000 2023,1.72141E+18,Jadwal Keberangkatan LRT Jabodebek Senin 6 November 2023 https://t.co/wSzI9Ie0Or @jokowi @kemenhub151 @BudiKaryaS @perkeretaapian @KAI121 @mas_didiek @lrtjabodebek @pemkotbekasi @DishubBekasi @YLKI_ID @Travelers @dishubjakarta @Aline_Dh1510 @elynurfalah @Ridwan680911 @saidi_rfp,0,0,0,0,in,1.1492E+18,1.72141E+18,imam_rachman_,https://twitter.com/imam_rachman_/status/1721406636173214192
Mon Nov 06 05:52:57 +0000 2023,1.72141E+18,https://t.co/8u05hLvITT   iral video plafon bangunan penghubung di Stasiun LRT Jabodebek Cawang Jakarta Timur ambrol. Pihak LRT menyebut penyebabnya karena hujan yang terjadi Sabtu (4/11) malam. #alurinfo #lrt #Hujan,0,0,0,0,in,1.70238E+18,1.72141E+18,Alurinfo_Ind,https://twitter.com/Alurinfo_Ind/status/1721405286144180443
Mon Nov 06 05:46:20 +0000 2023,1.7214E+18,@jalur5_ @lrtjabodebek Wuuuu gembel @perkeretaapian @KAI121 @lrtjabodebek,0,0,0,0,in,136646075,1.72082E+18,es_izul,https://twitter.com/es_izul/status/1721403622662271211
Mon Nov 06 05:31:31 +0000 2023,1.7214E+18,Semoga bisa segera diatasi dan gak keulang ya masalah seperti ini... #KAI #LRTJabodebek #KCIC #KreasiKompascom #JernihMelihatDunia https://t.co/EHVOuKhLia,0,1,0,1,in,23343960,1.7214E+18,kompascom,https://twitter.com/kompascom/status/1721399892659323061
Mon Nov 06 05:07:22 +0000 2023,1.72139E+18,@jalur5_ @lrtjabodebek Kerja tidak bagus cuma buang-buang uang rakyat. Pengawasnya tidak memeriksa pekerjaan dengan benar harusnya diperiksa dahulu hasil pekerjaan baru tanda tangan. Banyak sekali pengawas yang tidak beres daerah dan pusat sama saja. Kerja yang benar dong malu dengan titelnya.,0,0,0,0,in,8.60624E+17,1.72082E+18,AchsanKhan,https://twitter.com/AchsanKhan/status/1721393817939795973
Mon Nov 06 05:05:39 +0000 2023,1.72139E+18,siang min @lrtjabodebek mau tanya saldo minimal di kartu elektronik harus berapa ya? atau ga ada minimal saldo?,0,0,0,0,in,1.45326E+18,1.72139E+18,Notlockedacc,https://twitter.com/Notlockedacc/status/1721393384399798346
Mon Nov 06 04:46:07 +0000 2023,1.72139E+18,PT Kereta Api Indonesia (Persero) memastikan insiden atap jebol di Stasiun Cawang tidak akan mengganggu pelayanan LRT Jabodebek pada masyarakat.,0,1,0,0,in,118646322,1.72139E+18,Bisniscom,https://twitter.com/Bisniscom/status/1721388466980913177
Mon Nov 06 04:46:06 +0000 2023,1.72139E+18,Menurut kalian gimana?  Stasiun LRT Jabodebek dan Kereta Cepat sama-sama mengalami insiden pada akhir pekan lalu. Atap Stasiun LRT Cawang dilaporkan jebol dan Stasiun Kereta Cepat Halim mengalami kebocoran. https://t.co/gP7IkiEU9L,0,2,0,0,in,118646322,1.72139E+18,Bisniscom,https://twitter.com/Bisniscom/status/1721388464556683347
Mon Nov 06 04:11:32 +0000 2023,1.72138E+18,Lebih lama nunggu kereta @lrtjabodebek dari pada perjalanan jakarta bandung naik @KeretaCepatID  tolonglah jeda waktu nya diperpendek masa 1 jam nunggu buat jadwal keberangkatan selanjutnya.,0,0,0,0,in,564842900,1.72138E+18,muhamad_perdana,https://twitter.com/muhamad_perdana/status/1721379767537315850
Mon Nov 06 04:00:19 +0000 2023,1.72138E+18,Dear Pak @jokowi jalanan #Jakarta macetnya makin g kira2..tadinya sangat trbantu @lrtjabodebek tp kini blm ada lg kejelasan jkt-bekasi 45 headway 12-15 mnt..naik @PT_Transjakarta jg sama..turun d halte luar tp g bs naik bis yg tujuannya sm dgn saya alhasil cm bs gigit hari,0,1,0,0,in,2443629391,1.72138E+18,0718mia_,https://twitter.com/0718mia_/status/1721376941239112160
Mon Nov 06 03:30:14 +0000 2023,1.72137E+18,@ayamgorengElin @lrtjabodebek Emanggg aneh bangett . Pagi2 sejam sekali siang2 malah cepet. Padahal lebih crowded pagi org brgkat kerja lebih rame,0,0,0,0,in,1.28222E+18,1.7208E+18,creamypnda,https://twitter.com/creamypnda/status/1721369370830819714
Mon Nov 06 03:28:06 +0000 2023,1.72137E+18,@lrtjabodebek sepertinya LRT ga cocok jadi transportasi cepat deh. Iyasih ngindarin macet dan hemat waktu. Tapi jeda waktunya untuk nunggu kretanya itu loh lama banget hampir sejam 🥱🥱. Dah keburu ngantuk gue 😴😴. Ga kayak MRT cuma 10 menit . https://t.co/R50ApW5UK5,0,0,0,0,in,1.28222E+18,1.72137E+18,creamypnda,https://twitter.com/creamypnda/status/1721368836958736453
Mon Nov 06 03:17:44 +0000 2023,1.72137E+18,@jalur5_ @lrtjabodebek Jewel changi —&gt  jewel chawang,0,0,0,0,et,74969867,1.72082E+18,dextriin,https://twitter.com/dextriin/status/1721366226293883356
Mon Nov 06 03:14:54 +0000 2023,1.72137E+18,@jalur5_ @lrtjabodebek proyek termasuk sarana dan fasilitas dari tender sampe eksekusi kudu banyak saweran gk salah kalo spek kadang ada yg bikin geleng²,0,0,0,0,in,1.10106E+18,1.72082E+18,anasarifin_,https://twitter.com/anasarifin_/status/1721365514877055439
Mon Nov 06 03:14:53 +0000 2023,1.72137E+18,@jalur5_ @lrtjabodebek Ketauan ada dana yg dikorupsi,0,0,0,0,in,1.24539E+18,1.72082E+18,Feeldaisye,https://twitter.com/Feeldaisye/status/1721365511047630856
Mon Nov 06 03:08:54 +0000 2023,1.72136E+18,@lrtjabodebek,0,0,0,0,qam,1.6034E+18,1.72136E+18,onlyfrens33,https://twitter.com/onlyfrens33/status/1721364005292585471
Mon Nov 06 02:52:33 +0000 2023,1.72136E+18,Curah Hujan Tinggi Stasiun LRT Jabodebek dan Kereta Cepat Alami Insiden Kerusakan https://t.co/9IvetljBPz #beritajogja #jogja #jogjaistimewa https://t.co/4uSkVfWSou,0,0,0,0,in,118371948,1.72136E+18,Harian_Jogja,https://twitter.com/Harian_Jogja/status/1721359890072084695
Mon Nov 06 02:52:29 +0000 2023,1.72136E+18,@lrtjabodebek mohon info rute dan stasiun dari stasiun whoosh halim,0,0,0,0,in,195284621,1.72136E+18,n703m,https://twitter.com/n703m/status/1721359874184134773
Mon Nov 06 02:37:16 +0000 2023,1.72136E+18,@Syaiful14742 Btw itu stasiun LRT jabodebek buatan dalam negeri. Bukan stasiun KCIC yg no defeck....,0,0,0,0,in,1.52821E+18,1.72113E+18,Mudiiinn,https://twitter.com/Mudiiinn/status/1721356044407119913
Mon Nov 06 02:36:34 +0000 2023,1.72136E+18,LRT Jabodebek masih beroperasi dengan 8 kereta jadwal berantakan  Hari Senin (6/11) @lrtjabodebek masih mengalami trouble pada jadwalnya akibat hanya 8 trainset beroperasi. Terlihat jarak kereta ke Harjamukti dan Jatimulya yang sangat jauh satu sama lain.  Pic: @_stevemc4 https://t.co/SlMotCUYz0,3,0,4,11,in,1.16301E+18,1.72136E+18,jalur5_,https://twitter.com/jalur5_/status/1721355865234575693
Mon Nov 06 02:00:01 +0000 2023,1.72135E+18,Adhi Karya dan WIKA Perbaiki Kebocoran di Stasiun Kereta Cepat dan LRT Jabodebek https://t.co/ksy36lyfZm,0,0,0,0,in,9.44181E+17,1.72135E+18,inewsdotid,https://twitter.com/inewsdotid/status/1721346668791263309
Mon Nov 06 02:00:00 +0000 2023,1.72135E+18,Adhi Karya dan WIKA Perbaiki Kebocoran di Stasiun Kereta Cepat dan LRT Jabodebek https://t.co/zpDHMbQzAZ,0,0,0,0,in,132078023,1.72135E+18,officialinews_,https://twitter.com/officialinews_/status/1721346663212572920
Mon Nov 06 01:43:29 +0000 2023,1.72134E+18,Mulai tanggal 28 Agustus 2023 ini kita bisa sudah bisa naik LRT Jabodebek loh! Tarifnya juga ekonomis. Kira-kira setelah September 2023 tarifnya jadi berapa ya? #LRTJabodebekDiskon78 https://t.co/AOeWb1A8Bu,0,0,0,0,in,1.64276E+18,1.72134E+18,electrizen_tab,https://twitter.com/electrizen_tab/status/1721342506854744551
Mon Nov 06 01:39:25 +0000 2023,1.72134E+18,@jalur5_ @lrtjabodebek Kontraktornya siapa tuh 🥳,0,0,0,0,in,1.22681E+18,1.72082E+18,pirkicingiji,https://twitter.com/pirkicingiji/status/1721341482958029273
Mon Nov 06 01:38:19 +0000 2023,1.72134E+18,yang merah merah emang problematik MU Ferarri LRT jabodebek wkwkkwkw,0,0,0,0,in,1.10428E+18,1.72134E+18,norrisushi,https://twitter.com/norrisushi/status/1721341208625316272
Mon Nov 06 01:34:22 +0000 2023,1.72134E+18,saking sensinya sama lrt tiap ada yg ngetweet lrt gue kira lg bahas lrt jabodebek bukan last retweet,0,1,0,0,in,1.56208E+18,1.72134E+18,casuaalheart,https://twitter.com/casuaalheart/status/1721340213572915262
Mon Nov 06 01:20:54 +0000 2023,1.72134E+18,With only 8 out of 31 trainsets in use and no update on how many trainsets are currently being repaired schedules for LRT Jabodebek are still problematic with headways between 30 and 60 minutes and last trains leaving at 8 PM.,0,0,0,0,en,1.22449E+18,1.72134E+18,johanstravel,https://twitter.com/johanstravel/status/1721336823795032527
Mon Nov 06 01:18:42 +0000 2023,1.72134E+18,@al3xander_12 @NarasiNewsroom WIKA utk stasiun KCIC Halim Adhi Karya utk stasiun LRT Jabodebek,0,0,0,1,in,1.22449E+18,1.72113E+18,johanstravel,https://twitter.com/johanstravel/status/1721336268737654834
Mon Nov 06 01:06:22 +0000 2023,1.72133E+18,@lrtjabodebek lift cikunir 2 error,0,0,0,0,is,252567015,1.72133E+18,timothyjuliano,https://twitter.com/timothyjuliano/status/1721333165435035737
Mon Nov 06 01:04:06 +0000 2023,1.72133E+18,@ayanashb0306 Asal jangan naik lrt Jabodebek ay nanti mama kamu bakal trauma dan gak mau naik lagi wkwkwk🤣 Tapi kalo lrt Jakarta gpp kualitas 11 12 sama mrt Jakarta...,0,0,0,1,in,3064756628,1.72121E+18,mochaar15,https://twitter.com/mochaar15/status/1721332598402847135
Mon Nov 06 01:02:49 +0000 2023,1.72133E+18,@rizkidwika Anjing emang LRT jabodebek. Goblok kualitasnya sampah,0,0,0,0,in,40018281,1.72097E+18,orenkucing05,https://twitter.com/orenkucing05/status/1721332272522318245
Mon Nov 06 01:02:39 +0000 2023,1.72133E+18,Waduh! Hujan Buat Atap Bangunan Penghubung di Stasiun Cawang LRT Jabodebek Jebol KAI: Kami Mohon Maaf  https://t.co/00Gc025syL,0,0,0,0,in,1.50468E+18,1.72133E+18,disway_id,https://twitter.com/disway_id/status/1721332233733276043
Mon Nov 06 00:55:33 +0000 2023,1.72133E+18,gara-gara lrt jabodebek sebusuk itu sekarang berangkat kantor sampe 2.5 jam lagi 🙂,0,1,0,0,in,7.11185E+17,1.72133E+18,hisownIamb,https://twitter.com/hisownIamb/status/1721330446188089597
Mon Nov 06 00:52:33 +0000 2023,1.72133E+18,Senasib! Stasiun LRT Jabodebek dan Kereta Cepat Alami Insiden https://t.co/TUYslr8b2H,0,0,0,0,in,118646322,1.72133E+18,Bisniscom,https://twitter.com/Bisniscom/status/1721329687920865321
Mon Nov 06 00:51:55 +0000 2023,1.72133E+18,Minimal malu @lrtjabodebek @KAI121,0,0,0,0,et,425109519,1.72133E+18,alpakirin,https://twitter.com/alpakirin/status/1721329530512822468
Mon Nov 06 00:41:04 +0000 2023,1.72133E+18,Stasiun LRT Jabodebek di Cawang dan kereta cepat Whoosh di Halim terlihat tak mampu menampung air hujan pada Sabtu (4/11). #bisnisupdate #update #bisnis #text https://t.co/BkpfpsbJGO,0,2,1,1,in,7.59693E+17,1.72133E+18,kumparan,https://twitter.com/kumparan/status/1721326799320440925
Mon Nov 06 00:38:47 +0000 2023,1.72133E+18,Audit dah bareng @lrtjabodebek,0,0,0,0,in,78575787,1.72133E+18,Rangerbiru,https://twitter.com/Rangerbiru/status/1721326225057321117
Mon Nov 06 00:28:34 +0000 2023,1.72132E+18,@lrtjabodebek ayo atuh bulan ini jadwalnya berubah sampai jam 22:00 WIB kaka kece 🙂jak,0,0,0,0,in,357225139,1.72117E+18,topantooo,https://twitter.com/topantooo/status/1721323656268464546
Mon Nov 06 00:14:05 +0000 2023,1.72132E+18,Pengguna Commuter Line LRT Jabodebek MRT Jakarta (pake emoney) dan Transjakarta super kenot rilet 😢😢😢,0,0,0,1,in,30266732,1.72132E+18,bobbyandreaas,https://twitter.com/bobbyandreaas/status/1721320010130534465
Sun Nov 05 23:55:57 +0000 2023,1.72132E+18,@prianggaKW @lrtjabodebek wkwk tiap post,0,0,0,0,in,66644344,1.72117E+18,erlanggadamarp,https://twitter.com/erlanggadamarp/status/1721315444949438614
Sun Nov 05 23:48:47 +0000 2023,1.72131E+18,@jalur5_ @lrtjabodebek Proyek lawak,0,0,0,0,in,175315155,1.72082E+18,raduweduwit,https://twitter.com/raduweduwit/status/1721313642027913682
Sun Nov 05 23:44:24 +0000 2023,1.72131E+18,@jalur5_ @lrtjabodebek Pelaku korupsinya siapa sih?,0,0,0,0,in,1.1833E+18,1.72082E+18,Gembloenk69,https://twitter.com/Gembloenk69/status/1721312537537569045
Sun Nov 05 23:29:09 +0000 2023,1.72131E+18,@shinchsan @myhppylittlepil @jalur5_ @lrtjabodebek Tangerang beruntung nanti tersambung MRT,0,0,0,0,in,1.69345E+18,1.72082E+18,Alocasiaa,https://twitter.com/Alocasiaa/status/1721308699883655485
Sun Nov 05 23:27:36 +0000 2023,1.72131E+18,@myhppylittlepil @jalur5_ @lrtjabodebek Next keretanya tabrakan,0,0,0,0,in,1.69345E+18,1.72082E+18,Alocasiaa,https://twitter.com/Alocasiaa/status/1721308313219219595
